subid,type,trial,target,person,utterance,selection,correct
72,practice,1,apple,parent,apple,,Y
72,practice,1,apple,parent,do you see it over there? so you have to click it,,Y
72,practice,1,apple,child,,child,Y
72,practice,4,apple,child,there is an apple on the screen,,Y
72,practice,4,apple,parent,,parent,Y
72,practice,2,artichoke,child,it's a artichoke,,Y
72,practice,2,artichoke,parent,,parent,Y
72,practice,5,artichoke,parent,artichoke,,Y
72,practice,5,artichoke,child,,child,Y
72,practice,3,onion,parent,onion,,Y
72,practice,3,onion,child,,child,Y
72,practice,6,onion,child,onion,,Y
72,practice,6,onion,parent,,parent,Y
72,test,5,A1,parent,okay this one looks like a person running with a square balanced on top,,Y
72,test,5,A1,child,oh,,Y
72,test,5,A1,child,,child,Y
72,test,19,A1,child,somebody running,,Y
72,test,19,A1,parent,,parent,Y
72,test,23,A1,parent,uh somebody looks like running,,Y
72,test,23,A1,child,,child,Y
72,test,23,A1,parent,with a diamond on the top,,Y
72,test,39,A1,child,somebody running,,Y
72,test,39,A1,parent,,parent,Y
72,test,9,B1,parent,this is a person walking looking down,,Y
72,test,9,B1,child,,child,Y
72,test,13,B1,child,somebody walking looking down,,Y
72,test,13,B1,parent,,parent,Y
72,test,21,B1,parent,somebody walking looking down,,Y
72,test,21,B1,child,,child,Y
72,test,37,B1,child,somebody looking down,,N
72,test,37,B1,parent,,parent,N
72,test,37,B1,parent,oops nope,,N
72,test,37,B1,parent,you said looking down?,,N
72,test,37,B1,child,uh hmm,,N
72,test,37,B1,parent,I don't know if that was the right one,,N
72,test,8,C1,child,this one it's lying down its head is floating and it's a square,,Y
72,test,8,C1,parent,"it's head is floating, ok",,Y
72,test,8,C1,parent,,parent,Y
72,test,14,C1,parent,uh somebody almost going up into a hand stand,,Y
72,test,14,C1,parent,"with head down, the floating square, okay",,Y
72,test,14,C1,child,,child,Y
72,test,26,C1,child,somebody kneeling,,Y
72,test,26,C1,parent,,parent,Y
72,test,40,C1,parent,somebody going into a handstand,,Y
72,test,40,C1,child,,child,Y
72,test,4,D1,child,"it's lying down, triangle feet and it's hand is-",,Y
72,test,4,D1,parent,,parent,Y
72,test,4,D1,parent,that was a good description,,Y
72,test,16,D1,parent,uh somebody lying on the floor with one,,Y
72,test,16,D1,child,,child,Y
72,test,24,D1,child,somebody lying down pointing up,,Y
72,test,24,D1,parent,,parent,Y
72,test,32,D1,parent,somebody lying down with their leg up,,Y
72,test,32,D1,child,,child,Y
72,test,7,E1,parent,this one looks like somebody jumping for joy with their arms up  in the air,,Y
72,test,7,E1,child,,child,Y
72,test,15,E1,child,it's a man jumping,,Y
72,test,15,E1,parent,,parent,Y
72,test,25,E1,parent,somebody jumping for joy,,Y
72,test,25,E1,child,,child,Y
72,test,35,E1,child,somebody jumping,,Y
72,test,35,E1,parent,,parent,Y
72,test,3,F1,parent,"um with this one the sqaure is on the left side on a point,  kind of tilted, look like--looks like it's gonna roll down a hill",,Y
72,test,3,F1,child,oh yeah,,Y
72,test,3,F1,child,,child,Y
72,test,3,F1,parent,okay,,Y
72,test,11,F1,child,"person with a fish-like mouth, uh",,Y
72,test,11,F1,parent,,parent,Y
72,test,29,F1,parent,oh this looks like a shark with its mouth open,,Y
72,test,29,F1,child,,child,Y
72,test,31,F1,child,somebody pointing with the shark mouth,,Y
72,test,31,F1,parent,,parent,Y
72,test,1,G1,parent,um there is a weird shape on the bottom and there is a square on the top kind of tilted sitting on top of a point,,N
72,test,1,G1,child,yeah,,N
72,test,1,G1,child,,child,N
72,test,17,G1,child,somebody just sitting there with his head balanced and looks like its'-- gonna teeter off,,Y
72,test,17,G1,parent,,parent,Y
72,test,17,G1,parent,yeah,,Y
72,test,27,G1,parent,"oh, somebody, well it's an upright, oh sitting I think with their legs",,Y
72,test,27,G1,child,,child,Y
72,test,27,G1,parent,at an angle,,Y
72,test,33,G1,child,somebody sitting,,Y
72,test,33,G1,parent,,parent,Y
72,test,10,H1,child,this is a person pointing at something,,Y
72,test,10,H1,parent,,parent,Y
72,test,12,H1,parent,um a person that has a diamond head on top and it looks like they are holding something out for somebody,,Y
72,test,12,H1,child,,child,Y
72,test,22,H1,child,somebody pointing,,Y
72,test,22,H1,parent,,parent,Y
72,test,36,H1,parent,holding out a tray,,Y
72,test,36,H1,child,,child,Y
72,test,6,I1,child,"this one has a, triangle um hand and",,Y
72,test,6,I1,parent,a triangle hand? okay,,Y
72,test,6,I1,parent,,parent,Y
72,test,18,I1,parent,somebody holding out a triangular tray,,Y
72,test,18,I1,child,,child,Y
72,test,28,I1,child,somebody holding um,,Y
72,test,28,I1,parent,,parent,Y
72,test,28,I1,child,something,,Y
72,test,34,I1,parent,"somebody holding out a diamond tray, er-",,Y
72,test,34,I1,child,,child,Y
72,test,34,I1,parent,triangular tray,,Y
72,test,2,K1,child,"the same kind of dog like things, with the square thing on the top under the bottom, the point thing",,Y
72,test,2,K1,parent,there is a square under the point thing? okay so it's that one,,Y
72,test,2,K1,parent,,parent,Y
72,test,20,K1,parent,somebody with their tails sticking out,,Y
72,test,20,K1,child,,child,Y
72,test,30,K1,child,somebody with their butt out,,Y
72,test,30,K1,parent,,parent,Y
72,test,38,K1,parent,okay somebody holding out a tray,,Y
72,test,38,K1,child,,child,Y
