subid,type,trial,target,person,utterance,selection,correct
4,practice,1,apple,parent,Is your game showing?,,Y
4,practice,1,apple,child,Mhm,,Y
4,practice,1,apple,parent,So do you see two fruits?,,Y
4,practice,1,apple,child,Mhm,,Y
4,practice,1,apple,parent,So my blue box is around the apple,,Y
4,practice,1,apple,child,,child,Y
4,practice,1,apple,parent,"Oh my goodness, I heard zzz! Oh, it worked! Now you be the leader",,Y
4,practice,4,apple,child,Apple,,Y
4,practice,4,apple,parent,the apple?,,Y
4,practice,4,apple,child,Mhm,,Y
4,practice,4,apple,parent,,parent,Y
4,practice,4,apple,parent,woo-hoo!,,Y
4,practice,2,artichoke,child,Mmm wait it looks like a it looks like a pineapple with a zzz,,Y
4,practice,2,artichoke,parent,"Say that artichoke, I've got one on my screen too, I'll press it and see",,Y
4,practice,2,artichoke,parent,,parent,Y
4,practice,2,artichoke,parent,"Ah, yes! That was an artichoke zzz",,Y
4,practice,5,artichoke,parent,"Now, do you remember what that's called? The one with zzz?",,Y
4,practice,5,artichoke,child,artichoke,,Y
4,practice,5,artichoke,parent,yes!,,Y
4,practice,5,artichoke,child,,child,Y
4,practice,3,onion,parent,Now I have a blue box and it's the same fruits well it's the same fruits as before but don't touch don't touch yet because now the blue box is around the onion,,Y
4,practice,3,onion,child,,child,Y
4,practice,3,onion,parent,Yeah!,,Y
4,practice,6,onion,child,onion,,Y
4,practice,6,onion,parent,,parent,Y
4,test,8,A1,child,Mine looks like something walking away zzz,,Y
4,test,8,A1,parent,,parent,Y
4,test,14,A1,parent,Mine looks like a person running away zzz,,Y
4,test,14,A1,child,,child,Y
4,test,24,A1,child,Yes mine just looks like they're-they're just walking so peacefully because they had a good day,,Y
4,test,24,A1,parent,oh yeah,,Y
4,test,24,A1,parent,,parent,Y
4,test,24,A1,parent,good job,,Y
4,test,34,A1,parent,And now my person is just walking down the street because they missed it,,Y
4,test,34,A1,child,,child,Y
4,test,6,B1,child,My mine looks like a person that has their hands in their pocket and is walking away,,Y
4,test,6,B1,parent,oh yeah!,,Y
4,test,6,B1,parent,,parent,Y
4,test,6,B1,child,good job!,,Y
4,test,18,B1,parent,My person had a bad day,,Y
4,test,18,B1,child,,child,Y
4,test,18,B1,parent,good job,,Y
4,test,28,B1,child,My person looks like they're sad because somebody zzz,,Y
4,test,28,B1,parent,Oh maybe they're looking on the ground for another one maybe they're gonna see,,Y
4,test,28,B1,parent,,parent,Y
4,test,40,B1,parent,My person is looking for a rock to play pinecone and zzz,,Y
4,test,40,B1,child,,child,Y
4,test,2,C1,child,Mine looks like a guy bendi--mine looks kinda like a guy bending down,,Y
4,test,2,C1,parent,Oh I see,,Y
4,test,2,C1,parent,,parent,Y
4,test,2,C1,child,Yes!,,Y
4,test,12,C1,parent,Mine looks like a person who dropped their keys on the ground,,Y
4,test,12,C1,child,,child,Y
4,test,22,C1,child,My person looks like he just dropped a penny and picked it up,,Y
4,test,22,C1,parent,"oh, good!",,Y
4,test,22,C1,parent,,parent,Y
4,test,36,C1,parent,"My person is diving into the poo, with their arms",,Y
