subid,type,trial,target,person,utterance,selection,correct
62,practice,1,apple,parent,This is an apple,,Y
62,practice,1,apple,child,,child,Y
62,practice,4,apple,child,Apple,,Y
62,practice,4,apple,parent,,parent,Y
62,practice,2,artichoke,child,It's sort of looks like it has scales with a stem like a little cactus,,Y
62,practice,2,artichoke,parent,Okay I think I know which one you're talking about,,Y
62,practice,2,artichoke,parent,,parent,Y
62,practice,5,artichoke,parent,Okay this is called an artichoke and it's kinda looks like a turtle shell,,Y
62,practice,5,artichoke,child,,child,Y
62,practice,3,onion,parent,Okay um this is an onion,,Y
62,practice,3,onion,child,,child,Y
62,practice,6,onion,child,Onion,,Y
62,practice,6,onion,parent,,parent,Y
62,test,5,A1,parent,Uh mine is the man walking again,,Y
62,test,5,A1,child,,child,Y
62,test,19,A1,child,A guy who's running,,Y
62,test,19,A1,parent,,parent,Y
62,test,21,A1,parent,Okay mine looks like a person running,,Y
62,test,21,A1,child,,child,Y
62,test,31,A1,child,Someone running,,Y
62,test,31,A1,parent,Okay,,Y
62,test,31,A1,parent,,parent,Y
62,test,3,B1,parent,Okay mine looks like a man walking,,Y
62,test,3,B1,child,,child,Y
62,test,17,B1,child,The guy walking with his head down,,Y
62,test,17,B1,parent,,parent,Y
62,test,27,B1,parent,"Uh, this one looks like someone walking with their head down",,Y
62,test,27,B1,child,,child,Y
62,test,39,B1,child,The guy walking with his head down,,Y
62,test,39,B1,parent,,parent,Y
62,test,2,C1,child,Okay so it's sort of like a guy crouching over on stairs or something,,Y
62,test,2,C1,parent,Okay,,Y
62,test,2,C1,parent,,parent,Y
62,test,20,C1,parent,Um mine looks like someone that is kneeling down on their hands and elbows praying,,Y
62,test,20,C1,child,,child,Y
62,test,26,C1,child,The guy sitting on the stairs kneeling,,Y
62,test,26,C1,parent,,parent,Y
62,test,32,C1,parent,"Uh, this one looks like someone that's kneeling down, praying with their head on the floor",,Y
62,test,32,C1,child,,child,Y
62,test,1,D1,parent,"Okay this picture kind of looks like a boat, it's got a, um, a triangle on the left side",,Y
62,test,1,D1,child,Wait I think I know which one you're talking about,,Y
62,test,1,D1,child,,child,Y
62,test,15,D1,child,A guy in something that looks like a hover with a triangle at the back,,Y
62,test,15,D1,parent,,parent,Y
62,test,29,D1,parent,"Uh, this is the person in the hover craft",,Y
62,test,29,D1,child,,child,Y
62,test,37,D1,child,The hover- the guy in the hovercraft,,Y
62,test,37,D1,parent,,parent,Y
62,test,6,E1,child,It's sort of looks like a bat trying to fly or something,,Y
62,test,6,E1,parent,Okay,,Y
62,test,6,E1,parent,,parent,Y
62,test,16,E1,parent,Okay this looks like- like- like that bat cape costume-,,Y
62,test,16,E1,child,"Okay, okay",,Y
62,test,16,E1,parent,jumping up in the air,,Y
62,test,16,E1,child,,child,Y
62,test,22,E1,child,A bat running,,Y
62,test,22,E1,parent,,parent,Y
62,test,40,E1,parent,"Uh, this is the bat looking-",,Y
62,test,40,E1,child,,child,Y
62,test,40,E1,parent,person,,Y
62,test,8,F1,child,It looks like someone's running with their hands up,,Y
62,test,8,F1,parent,Like a dog?,,Y
62,test,8,F1,child,No they're running with their hands up,,Y
62,test,8,F1,parent,Okay oh yeah I see it now,,Y
62,test,8,F1,parent,,parent,Y
62,test,14,F1,parent,"Okay this is the one that you said had their arms raised up running, they had-",,Y
62,test,14,F1,child,"Yeah, okay",,Y
62,test,14,F1,parent,little triangle feet,,Y
62,test,14,F1,child,,child,Y
62,test,30,F1,child,Someone running with their hands up,,Y
62,test,30,F1,parent,,parent,Y
62,test,38,F1,parent,"Uh, the person running with their arms out stretched",,Y
62,test,38,F1,child,,child,Y
62,test,4,G1,child,It's sort of looks like someone with a dress sitting on something,,Y
62,test,4,G1,parent,Okay,,Y
62,test,4,G1,parent,,parent,Y
62,test,18,G1,parent,"Okay mine is like, uh, the one wearing a dress sitting on a square block",,Y
62,test,18,G1,child,,child,Y
62,test,28,G1,child,"The person with the dress sitting on the stairs, like xxx",,Y
62,test,28,G1,parent,,parent,Y
62,test,34,G1,parent,"Um, this is the one that looks like they're in a dress sitting on the floor",,Y
62,test,34,G1,child,,child,Y
62,test,7,H1,parent,Um mine looks like someone is holding a bowl and-,,Y
62,test,7,H1,child,Okay I know which one,,Y
62,test,7,H1,parent,xxx in the sky,,Y
62,test,7,H1,child,,child,Y
62,test,13,H1,child,"The one holding out something, and sort of like a cloak or something",,Y
62,test,13,H1,parent,Okay,,Y
62,test,13,H1,parent,,parent,Y
62,test,25,H1,parent,"Um, this is the one that looks like it's wearing a cloak holding a triangle bowl again",,Y
62,test,25,H1,child,,child,Y
62,test,35,H1,child,The guy with the cloak with his hands out,,Y
62,test,35,H1,parent,,parent,Y
62,test,9,I1,parent,"Okay mine is, uh, looks like a person holding out a triangle bowl",,Y
62,test,9,I1,child,,child,Y
62,test,11,I1,child,Someone holding out a triangle bowl,,Y
62,test,11,I1,parent,,parent,Y
62,test,23,I1,parent,"Um, a person holding out a triangle bowl",,Y
62,test,23,I1,child,,child,Y
62,test,33,I1,child,Someone holding out a triangular bowl,,Y
62,test,33,I1,parent,,parent,Y
62,test,10,K1,child,It's sort of looks like someone with a triangle hat,,Y
62,test,10,K1,parent,Okay,,Y
62,test,10,K1,parent,,parent,Y
62,test,12,K1,parent,Uh so mine is the person holding with the triangle hat it uh kinda looks like a dog to me-,,Y
62,test,12,K1,child,,child,Y
62,test,12,K1,parent,uh jumping up,,Y
62,test,24,K1,child,The house guy,,Y
62,test,24,K1,parent,,parent,Y
62,test,36,K1,parent,"Uh, the house-head person, or dog",,Y
62,test,36,K1,child,,child,Y
