subid,type,trial,target,person,utterance,selection,correct
46,practice,1,apple,parent,inside my blue box (can I tell her exactly what it is?) i have an apple. do you see an apple? you have to select the picture that has an apple.,,Y
46,practice,1,apple,child,,child,Y
46,practice,4,apple,child,a apple,,Y
46,practice,4,apple,parent,an apple is inside of your blue box?,,Y
46,practice,4,apple,parent,,parent,Y
46,practice,4,apple,child,an apple is smooth,,Y
46,practice,4,apple,parent,"yes, an apple is smooth",,Y
46,practice,2,artichoke,parent,"ok, i have",,Y
46,practice,2,artichoke,child,I have a square box,,Y
46,practice,2,artichoke,parent,you do? describe to me what's in your blue square box.,,Y
46,practice,2,artichoke,child,it's... i don't know,,Y
46,practice,2,artichoke,parent,well what does it look like?,,Y
46,practice,2,artichoke,child,it looks like brocoli,,Y
46,practice,2,artichoke,parent,it looks like brocoli? does it have things kind of like flower petals on it?,,Y
46,practice,2,artichoke,child,uh uh,,Y
46,practice,2,artichoke,parent,no?,,Y
46,practice,2,artichoke,child,but it does,,Y
46,practice,2,artichoke,parent,but it does?,,Y
46,practice,2,artichoke,parent,does it look like it has a stem at the bottom?,,Y
46,practice,2,artichoke,child,"yeah, it do!",,Y
46,practice,2,artichoke,parent,does it look smooth or textured?,,Y
46,practice,2,artichoke,child,smooth,,Y
46,practice,2,artichoke,parent,it looks smooth?,,Y
46,practice,2,artichoke,child,mhm,,Y
46,practice,2,artichoke,parent,so you do not see individual petals?,,Y
46,practice,2,artichoke,child,mhm,,Y
46,practice,2,artichoke,parent,"so the picture in your box is smooth, no petals",,Y
46,practice,2,artichoke,child,you want me to press it?,,Y
46,practice,2,artichoke,parent,"no, i want you to describe it to me. tell me about it, how it looks, what's inside of your blue box. does it have petals? does it look like flower petals with a stem at the bottom?",,Y
46,practice,2,artichoke,child,yeah,,Y
46,practice,2,artichoke,parent,inside your blue box?,,Y
46,practice,2,artichoke,child,yes,,Y
46,practice,2,artichoke,parent,,parent,Y
46,practice,5,artichoke,parent,"so what's inside of my blue box is an artichoke. remember, an artichoke looked like it had flower petals with a stem. it's that picture",,Y
46,practice,5,artichoke,child,,child,Y
46,practice,3,onion,parent,"i think i'm supposed to describe it to you, so inside of my blue box it looks like an onion. it's smooth. so you have to select the picture that's smooth.",,Y
46,practice,3,onion,child,,child,Y
46,practice,6,onion,parent,what's inside of your blue box?,,Y
46,practice,6,onion,child,"a pepper, it's so soft",,Y
46,practice,6,onion,parent,"ok, a pepper? or maybe an onion?",,Y
46,practice,6,onion,child,it looks like an onion,,Y
46,practice,6,onion,parent,it looks like an onion?,,Y
46,practice,6,onion,child,yeah,,Y
46,practice,6,onion,parent,okay,,Y
46,practice,6,onion,parent,,parent,Y
46,test,4,A1,parent,what's inside of your blue box?,,Y
46,test,4,A1,child,it's a person walking,,Y
46,test,4,A1,parent,"ooh, like a person walking?",,Y
46,test,4,A1,child,mhm,,Y
46,test,4,A1,parent,,parent,Y
46,test,12,A1,parent,"the one you should select look like a person standing on one leg and the other leg is up in the air, like they're trying to walk away, or they're jumping on one leg",,Y
46,test,12,A1,child,,child,Y
46,test,30,A1,parent,what's inside of your blue box?,,Y
46,test,30,A1,child,a lady running,,Y
46,test,30,A1,parent,a lady running is inside your blue box?,,Y
46,test,30,A1,parent,,parent,Y
46,test,40,A1,parent,"in my blue box i have lots of squares, i mean lots of triangles and one square at the top. it looks like the person is dancing on one leg, with one leg in the air",,Y
46,test,40,A1,child,,child,Y
46,test,10,B1,child,my box has a peoples walking,,Y
46,test,10,B1,parent,it looks like a person walking away? inside of your blue box?,,Y
46,test,10,B1,child,uh-huh,,Y
46,test,10,B1,parent,,parent,Y
46,test,16,B1,parent,inside of my blue box is something that look like the square head is facing the ground and the person is walking away,,Y
46,test,16,B1,child,,child,Y
46,test,26,B1,parent,"what's inside of your blue box, yyy?",,Y
46,test,26,B1,child,xxx it's a secret,,Y
46,test,26,B1,parent,it's a secret? so i have to guess which one it is? which one is in the blue box?,,Y
46,test,26,B1,parent,"ok, so inside of your blue box it looks like it's a square trying to go inside of another shape, or it look like a person walking away. which one's inside of your blue box?",,Y
46,test,26,B1,parent,"i see a person looking down at the ground, is that your shape in the box?",,Y
46,test,26,B1,child,mhm,,Y
46,test,36,B1,parent,inside of my blue box is a square at the very top and two triangles. the person's feet look like triangles and the head looks like a square,,N
46,test,36,B1,child,,child,N
46,test,8,C1,child,mine has like he's laying down,,Y
46,test,8,C1,parent,the person look like they're laying down?,,Y
46,test,8,C1,child,mhm,,Y
46,test,8,C1,parent,"like they're laying on their knees, bent over?",,Y
46,test,8,C1,child,mhm,,Y
46,test,8,C1,parent,okay,,Y
46,test,8,C1,parent,,parent,Y
46,test,18,C1,parent,"inside of my blue box it look like a person is laying on their knees and trying.... oh, yyy, you know what it looks like? you know when you do yoga at school? remember the downward dog? it look like someone's trying to do the downward dog pose of yoga",,Y
46,test,18,C1,child,,child,Y
46,test,24,C1,child,"my box has um, i don't know what it is",,N
46,test,24,C1,parent,"does it look like the person's bending over down on the ground, with their face kissing the ground? or does it look like the person's jumping up, maybe a bird?",,N
46,test,24,C1,child,a bird,,N
46,test,24,C1,parent,okay,,N
46,test,24,C1,parent,,parent,N
46,test,32,C1,parent,"ok, so in my blue box, i see a square that is going inside an empty space. do you see that?",,N
46,test,32,C1,child,mhm,,N
46,test,32,C1,child,,child,N
46,test,7,D1,parent,so inside of my blue box it look like a person is laying down straight with their legs in the air,,Y
46,test,7,D1,child,,child,Y
46,test,13,D1,parent,what's in your blue box?,,Y
46,test,13,D1,child,mine has peoples laying down,,Y
46,test,13,D1,parent,in your box the person's laying down?,,Y
46,test,13,D1,child,yeah,,Y
46,test,13,D1,parent,,parent,Y
46,test,29,D1,parent,"ok, inside of my blue box i see two triangles. do you see two triangles?",,Y
46,test,29,D1,child,,child,Y
46,test,31,D1,parent,can you tell me what you see on your screen?,,Y
46,test,31,D1,child,my screen is a boy that has two triangles,,Y
46,test,31,D1,parent,and is the boy laying down or jumping up?,,Y
46,test,31,D1,child,laying down,,Y
46,test,31,D1,parent,"oh, those are the two triangles that you seee",,Y
46,test,31,D1,parent,,parent,Y
46,test,2,E1,parent,what's inside your box?,,Y
46,test,2,E1,child,i think she's flying around,,Y
46,test,2,E1,parent,inside of your blue box looks like a person that's flying?,,Y
46,test,2,E1,child,mhm,,Y
46,test,2,E1,parent,,parent,Y
46,test,14,E1,parent,inside of my blue box kinda look like a bird that's flying again,,Y
46,test,14,E1,child,,child,Y
46,test,22,E1,child,i think mine is a bird also,,Y
46,test,22,E1,parent,inside your box is a bird flying?,,Y
46,test,22,E1,child,mhm,,Y
46,test,22,E1,parent,or like a person jumping up?,,Y
46,test,22,E1,child,a bird flying!,,Y
46,test,22,E1,parent,,parent,Y
46,test,38,E1,parent,inside of my blue box it look like a bird flying. it's a square--,,Y
46,test,38,E1,child,,child,Y
46,test,9,F1,parent,"inside of my blue box it kind of look like a bird, flying. do you see that?",,Y
46,test,9,F1,child,uh-huh,,Y
46,test,9,F1,child,,child,Y
46,test,15,F1,parent,what's inside of your blue box?,,Y
46,test,15,F1,child,some that has foots and is walking away,,Y
46,test,15,F1,parent,the person's walking away?,,Y
46,test,15,F1,child,mhm,,Y
46,test,15,F1,parent,do you see that structure that looks like a puppy? or the one that's bending over? halfway over? that's not inside of your box?,,Y
46,test,15,F1,child,no,,Y
46,test,15,F1,parent,no? so the one that looks like the person walking away or possibly maybe looks like a bird?,,Y
46,test,15,F1,child,uh-huh,,Y
46,test,15,F1,parent,,parent,Y
46,test,21,F1,parent,inside of my box it look like there is a bird flying,,Y
46,test,21,F1,child,,child,Y
46,test,39,F1,child,in my blue box is a kid running.,,Y
46,test,39,F1,parent,a kid running? and it kind of look like the kids arms are wings? with triangles sticking out? pointy triangles?,,Y
46,test,39,F1,child,uh-huh,,Y
46,test,39,F1,parent,and two triangles,,Y
46,test,39,F1,child,mommy!,,Y
46,test,39,F1,parent,,parent,Y
46,test,6,G1,parent,what's inside of your blue box?,,Y
