subid,type,trial,target,person,utterance,selection,correct
45,practice,1,apple,parent,OK it's a fruit sometimes it's red sometime's yellow we eat them at home dad buys them a lot,,Y
45,practice,1,apple,parent,Uh it's crunchy when you bite it it's a fruit,,Y
45,practice,1,apple,parent,You can make a pie out of it,,Y
45,practice,1,apple,parent,OK so I'm describing one of them so it has a leaf and it's a crunchy fruit,,Y
45,practice,1,apple,child,Apple,,Y
45,practice,1,apple,parent,Yeah apple,,Y
45,practice,1,apple,child,,child,Y
45,practice,4,apple,child,It can be lots of different colors it can be yellow green maybe even red,,Y
45,practice,4,apple,parent,Oh it's gotta be an apple,,Y
45,practice,4,apple,child,Yes,,Y
45,practice,4,apple,parent,,parent,Y
45,practice,2,artichoke,child,It's green and you could sometimes buy it at Mariano's,,Y
45,practice,2,artichoke,parent,Is it an onion,,Y
45,practice,2,artichoke,child,No,,Y
45,practice,2,artichoke,parent,It is an artichoke,,Y
45,practice,2,artichoke,parent,,parent,Y
45,practice,5,artichoke,parent,It has lots of little leaves on it and it's kind of round with a stem,,Y
45,practice,5,artichoke,child,Artichoke,,Y
45,practice,5,artichoke,parent,Yeah you do it,,Y
45,practice,5,artichoke,child,,child,Y
45,practice,3,onion,parent,OK um this one,,Y
45,practice,3,onion,parent,Is round and,,Y
45,practice,3,onion,child,I eat it,,Y
45,practice,3,onion,parent,Yes,,Y
45,practice,3,onion,child,,child,Y
45,practice,6,onion,child,It's round-ish and it has a stem,,N
45,practice,6,onion,parent,,parent,N
45,practice,6,onion,parent,Artichoke,,N
45,practice,6,onion,child,Yes,,N
45,test,4,A1,child,He's running,,Y
45,test,4,A1,parent,,parent,Y
45,test,18,A1,parent,This is this one has a square at the top,,Y
45,test,18,A1,child,,child,Y
45,test,22,A1,child,Uh this one looks like he's jogging and he has a square on its corner at the top,,Y
45,test,22,A1,parent,,parent,Y
45,test,38,A1,parent,This is a person running,,Y
45,test,38,A1,child,,child,Y
45,test,1,B1,parent,There this one looks like a person standing up,,Y
45,test,1,B1,child,The guy who's walking,,Y
45,test,1,B1,child,,child,Y
45,test,11,B1,child,Uh it looks like he's walking with his hands in his pockets,,Y
45,test,11,B1,parent,,parent,Y
45,test,25,B1,parent,This person is walking and looks sad,,Y
45,test,25,B1,child,,child,Y
45,test,37,B1,child,This is a person walking,,Y
45,test,37,B1,parent,Are they holding anything,,Y
45,test,37,B1,child,No,,Y
45,test,37,B1,parent,,parent,Y
45,test,2,C1,child,He's kneeling down and it's like he's looking at,,Y
45,test,2,C1,parent,,parent,Y
45,test,2,C1,child,a zzz really close,,Y
45,test,14,C1,parent,This one looks like a baby crawling,,Y
45,test,14,C1,child,,child,Y
45,test,24,C1,child,This guy is on his hands and knees,,Y
45,test,24,C1,child,Eh on the ground,,Y
45,test,24,C1,parent,,parent,Y
45,test,40,C1,parent,This looks like someone crawling,,Y
45,test,40,C1,child,,child,Y
45,test,3,D1,parent,This one looks like somebody laying on the floor,,Y
45,test,3,D1,child,Does it the guy who's kicking his legs up and down,,Y
45,test,3,D1,child,,child,Y
45,test,19,D1,child,Uh it looks like a guy crawling but his legs are kicking up in the air,,Y
45,test,19,D1,parent,Mmm kinda looks like someone uh slip n slide,,Y
45,test,19,D1,parent,,parent,Y
45,test,29,D1,parent,Oh this one is somebody laying down,,Y
45,test,29,D1,child,,child,Y
45,test,35,D1,child,Uh this one looks like a person laying kicking his legs up and down,,Y
45,test,35,D1,parent,,parent,Y
45,test,6,E1,child,Uh he's he's jumping up with his legs kicked backwards,,Y
45,test,6,E1,parent,,parent,Y
45,test,16,E1,parent,This looks like a person jumping,,Y
45,test,16,E1,child,,child,Y
