subid,type,trial,target,person,utterance,selection,correct
60,practice,1,apple,parent,"alright, click on the apple.",,Y
60,practice,1,apple,child,,child,Y
60,practice,4,apple,child,Click on the banana,,N
60,practice,4,apple,parent,,parent,N
60,practice,2,artichoke,child,click on the pear,,N
60,practice,2,artichoke,parent,the pear? hmm,,N
60,practice,2,artichoke,parent,,parent,N
60,practice,5,artichoke,parent,okay now I want you to click on the artichoke,,Y
60,practice,5,artichoke,child,is this the artichoke?,,Y
60,practice,5,artichoke,parent,"it's the one that has, um, it almost looks like a flower. it has lots of little scales on the side",,Y
60,practice,5,artichoke,child,this one?,,Y
60,practice,5,artichoke,parent,"I can't see yours, so you have to pick the one that has lots of leaf looking things on the side to that",,Y
60,practice,5,artichoke,child,,child,Y
60,practice,3,onion,parent,"okay now you click on the... I think it's actually an onion, not a pear um.",,Y
60,practice,3,onion,child,,child,Y
60,practice,6,onion,child,"tap, tap on your b-, tap on your onion.",,Y
60,practice,6,onion,parent,my onion?,,Y
60,practice,6,onion,parent,,parent,Y
60,test,7,A1,parent,okay. I want you to click on the one that looks like somebody running and looking up.,,Y
60,test,7,A1,child,,child,Y
60,test,11,A1,child,"tap on the one one with, with, with that looks like, tap on the one that, that's, that, that's in the blue square.",,Y
60,test,11,A1,parent,what does the one in your blue square look like?,,Y
60,test,11,A1,child,he looks like he is running with his arms up and down,,Y
60,test,11,A1,parent,"cool, thank you",,Y
60,test,11,A1,parent,,parent,Y
60,test,23,A1,parent,okay tap on the guy who is looking up and running.,,Y
60,test,23,A1,child,,child,Y
60,test,37,A1,child,"it's the man wal..., running, and",,Y
60,test,37,A1,parent,,parent,Y
60,test,37,A1,parent,okay,,Y
60,test,6,B1,parent,now which one should I click on? Which one has,,Y
60,test,6,B1,child,"click on the one with, w- who looks like they are, they are, looks like, xxx, tap on the one that, that, that's in the blue square",,Y
60,test,6,B1,parent,what does the one in the blue square look like? does it look like someone walking,,Y
60,test,6,B1,child,no it looks like that,,Y
60,test,6,B1,child,"yeah, it looks like someone walking and looking down at the ground.",,Y
60,test,6,B1,parent,"I can't look at yours, you need to describe it to me. Does it look like someone walking looking at the ground or",,Y
60,test,6,B1,parent,okay,,Y
60,test,6,B1,parent,,parent,Y
60,test,12,B1,parent,"thank you. okay, I want you to tap on the one that looks like someone walking and looking down at the ground",,Y
60,test,12,B1,child,,child,Y
60,test,30,B1,child,"tap on the one that, that, that's in the blue square. He looks like he is looking down by walking.",,Y
60,test,30,B1,parent,,parent,Y
60,test,30,B1,parent,got it!,,Y
60,test,36,B1,parent,tap on the one that looks like a man walking looking down at the ground.,,Y
60,test,36,B1,child,,child,Y
60,test,1,C1,parent,okay. tap on the guy who is bending down,,N
60,test,1,C1,child,,child,N
60,test,1,C1,parent,or kneeling,,N
60,test,19,C1,child,"tap on the one that looks like, that's in the blue square.",,Y
60,test,19,C1,parent,Now can you describe the picture in the blue square?,,Y
60,test,19,C1,child,yeah. It looks like some laying down and putting their hands up and pretending they are a doggy.,,Y
60,test,19,C1,parent,hmm,,Y
60,test,19,C1,parent,,parent,Y
60,test,29,C1,child,now which one do I tap?,,Y
60,test,29,C1,parent,"you should tap on the one that, that's on his knees looking down, yyy, like a dog.",,Y
60,test,29,C1,child,,child,Y
60,test,33,C1,child,tap on the one that's in the blue square. He looks like he's a doggy.,,Y
60,test,33,C1,parent,,parent,Y
60,test,3,D1,parent,okay. I want you to click on the one that looks like somebody lying down on his belly.,,Y
60,test,3,D1,child,,child,Y
60,test,17,D1,child,hmm-hmm. It looks like a person laying down.,,Y
60,test,17,D1,parent,,parent,Y
60,test,21,D1,parent,tap on the one,,Y
60,test,21,D1,parent,"So, the guy laying down on his belly his feet in the air.",,Y
60,test,21,D1,child,,child,Y
60,test,39,D1,child,"tap on the one that, that, tap on the one that's out of the blue square.",,Y
60,test,39,D1,parent,what does the one in the blue square look like?,,Y
