subid,type,trial,target,person,utterance,selection,correct
23,practice,1,apple,child,,child,Y
23,practice,4,apple,child,"it's a round fruit, it has like a stem",,Y
23,practice,4,apple,parent,,parent,Y
23,practice,2,artichoke,child,"it has like a stem, and things that leaf things that go on it",,Y
23,practice,2,artichoke,parent,is there any other way to describe it?,,Y
23,practice,2,artichoke,child,so it has like a bunch of zzz on it,,Y
23,practice,2,artichoke,parent,okay,,Y
23,practice,2,artichoke,parent,,parent,Y
23,practice,5,artichoke,parent,"this is.. it kind of looks like a brussel sprout, but this is an artichoke, so it should be",,Y
23,practice,5,artichoke,child,,child,Y
23,practice,3,onion,parent,so can you pick the onion? it's like smooth,,Y
23,practice,3,onion,child,,child,Y
23,practice,6,onion,child,it's smooth,,Y
23,practice,6,onion,parent,,parent,Y
23,test,4,A1,child,this time he's like walking with his head in his hands,,Y
23,test,4,A1,parent,,parent,Y
23,test,14,A1,parent,"um this one's, well, you know, not holding anything and he's kind of skipping",,Y
23,test,14,A1,child,,child,Y
23,test,30,A1,child,this one's skipping,,Y
23,test,30,A1,parent,,parent,Y
23,test,40,A1,parent,it's kinda skipping,,Y
23,test,40,A1,child,,child,Y
23,test,5,B1,parent,this is like somebody who's walking with his head down like he’s sad,,Y
23,test,5,B1,child,,child,Y
23,test,17,B1,child,This one is walking sad,,Y
23,test,17,B1,parent,,parent,Y
23,test,23,B1,parent,This one's sad walking,,Y
23,test,23,B1,child,,child,Y
23,test,39,B1,child,this one's walking sad,,Y
23,test,39,B1,parent,,parent,Y
23,test,2,C1,child,"looks like someone bowing, bending",,Y
23,test,2,C1,parent,,parent,Y
23,test,18,C1,parent,This one's bowing down,,Y
23,test,18,C1,child,,child,Y
23,test,22,C1,child,This one's bowing down,,Y
23,test,22,C1,parent,,parent,Y
23,test,38,C1,parent,this one's bowing down,,Y
23,test,38,C1,child,,child,Y
23,test,8,D1,child,zzz (inaudible due to cough),,Y
23,test,8,D1,parent,,parent,Y
23,test,12,D1,parent,this one is laying on the ground,,Y
23,test,12,D1,child,,child,Y
23,test,28,D1,child,this one’s laying on the bed,,Y
23,test,28,D1,parent,,parent,Y
23,test,32,D1,parent,this one's laying down,,Y
23,test,32,D1,child,,child,Y
23,test,3,E1,parent,"this looks like, kind of like someone jumping up flying",,Y
23,test,3,E1,child,,child,Y
23,test,15,E1,child,this one is jumping in the air,,Y
23,test,15,E1,parent,,parent,Y
23,test,25,E1,parent,"this one is um, jumping with his arms out",,Y
23,test,25,E1,child,,child,Y
23,test,37,E1,child,this one jumps in the air,,Y
23,test,37,E1,parent,,parent,Y
23,test,6,F1,child,"it's someone running with like, their arms out",,Y
23,test,6,F1,parent,,parent,Y
23,test,20,F1,parent,"this one, yeah, it's not the one with a tail, he looks just like very crazy",,Y
23,test,20,F1,child,,child,Y
23,test,24,F1,child,"zzz, this one's jumping like he's crazy",,Y
23,test,24,F1,parent,he's crazy,,Y
23,test,24,F1,parent,,parent,Y
23,test,34,F1,parent,this one's crazy pose,,Y
23,test,34,F1,child,,child,Y
23,test,10,G1,child,"this is someone sitting and looking down, sad",,Y
23,test,10,G1,parent,,parent,Y
23,test,16,G1,parent,"this one is sitting down, looking down",,Y
23,test,16,G1,child,,child,Y
23,test,26,G1,child,this one's in a round zzz,,Y
23,test,26,G1,parent,,parent,Y
23,test,36,G1,parent,this one's sitting down,,Y
23,test,36,G1,child,,child,Y
23,test,9,H1,parent,"this is somebody standing up, holding something",,Y
23,test,9,H1,child,,child,Y
23,test,11,H1,child,someone holding a bowl,,Y
23,test,11,H1,parent,,parent,Y
23,test,29,H1,parent,this one is staying and holding a bowl,,Y
23,test,29,H1,child,,child,Y
23,test,35,H1,child,this one has a bowl,,Y
23,test,35,H1,parent,,parent,Y
23,test,7,I1,parent,this one looks like somebody's holding a bowl,,Y
23,test,7,I1,child,,child,Y
23,test,13,I1,child,someone holding a bowl,,Y
23,test,13,I1,parent,,parent,Y
23,test,21,I1,parent,This one is holding a bowl,,Y
23,test,21,I1,child,,child,Y
23,test,33,I1,child,this one has a bowl,,Y
23,test,33,I1,parent,,parent,Y
23,test,1,K1,parent,"it's like the skinniest one, kinda looks like a man holding out his hand",,Y
23,test,1,K1,child,,child,Y
23,test,19,K1,child,This one has like a dog tail,,Y
23,test,19,K1,parent,It does look like a tail,,Y
23,test,19,K1,parent,,parent,Y
23,test,27,K1,parent,this is that one that has a tail,,Y
23,test,27,K1,child,,child,Y
23,test,31,K1,child,this one's bowing down,,Y
23,test,31,K1,parent,,parent,Y
