subid,type,trial,target,person,utterance,selection,correct
70,practice,1,apple,parent,"let's see, I'm heart-shaped and I have a leaf",,Y
70,practice,1,apple,child,apple,,Y
70,practice,1,apple,child,,child,Y
70,practice,4,apple,child,apple,,Y
70,practice,4,apple,parent,it's round with a leaf,,Y
70,practice,4,apple,parent,,parent,Y
70,practice,2,artichoke,child,this one,,Y
70,practice,2,artichoke,child,the one that xxx um something with the blue box,,Y
70,practice,2,artichoke,child,"something on the left, uhh I see a...",,Y
70,practice,2,artichoke,parent,,parent,Y
70,practice,2,artichoke,child,mm,,Y
70,practice,5,artichoke,parent,"mmm, I have different shapes inside of xxx",,Y
70,practice,5,artichoke,child,,child,Y
70,practice,3,onion,parent,"let's see, I'm round and it look like I got a little bit of hair at the bottom",,Y
70,practice,3,onion,child,,child,Y
70,practice,6,onion,child,it's one with hair on the bottom,,Y
70,practice,6,onion,parent,you gon' steal what I said?,,Y
70,practice,6,onion,child,it look like it,,Y
70,practice,6,onion,parent,okay,,Y
70,practice,6,onion,parent,,parent,Y
70,test,5,A1,parent,"mmm, okay it look like somebody walking again, but got their leg all the way kicked back",,Y
70,test,5,A1,child,umm okay,,Y
70,test,5,A1,child,,child,Y
70,test,11,A1,child,it look like a person walking with the leg all the way back,,Y
70,test,11,A1,parent,,parent,Y
70,test,27,A1,child,"lee, left",,Y
70,test,27,A1,child,,child,Y
70,test,33,A1,child,someone running I think he happy,,Y
70,test,33,A1,parent,,parent,Y
70,test,3,B1,parent,it look like a person walking,,Y
70,test,3,B1,child,,child,Y
70,test,13,B1,child,"it look like it's a person walking sadly,looking like he's walking sadly",,Y
70,test,13,B1,parent,sad?,,Y
70,test,13,B1,parent,,parent,Y
70,test,13,B1,child,mhm,,Y
70,test,29,B1,parent,it look like somebody is sad and walking away,,Y
70,test,29,B1,child,,child,Y
70,test,37,B1,child,someone sad,,Y
70,test,37,B1,parent,,parent,Y
70,test,4,C1,child,"it look, hm, it look like a person crawling",,Y
70,test,4,C1,parent,,parent,Y
70,test,14,C1,child,you got the one that was up?,,Y
70,test,14,C1,parent,umm it look like somebody's bent over...on the ground,,Y
70,test,14,C1,child,,child,Y
70,test,28,C1,child,oh it look like someone like crawling down to the basement,,Y
70,test,28,C1,parent,what?,,Y
70,test,28,C1,child,it look like someone crawling down--,,Y
70,test,28,C1,parent,how somebody look crawling down to the basement?,,Y
70,test,28,C1,child,it look like,,Y
70,test,28,C1,parent,who you say crawling in the basement?,,Y
70,test,28,C1,parent,,parent,Y
70,test,28,C1,child,"it look like you, mommy",,Y
70,test,28,C1,parent,"how do somebody, who you think crawl in the basement?",,Y
70,test,28,C1,child,no one,,Y
70,test,38,C1,parent,someone bent over on their knees,,Y
70,test,38,C1,child,,child,Y
70,test,6,D1,child,it look like he crawling away on the ground,,Y
70,test,6,D1,parent,it look like what?,,Y
70,test,6,D1,child,it look like he a person crawling or laying on the ground,,Y
70,test,6,D1,parent,,parent,Y
70,test,18,D1,parent,"it look like somebody could be inside of a boat maybe? or a car, maybe",,N
70,test,18,D1,child,,child,N
70,test,30,D1,child,it look like someone on a board,,Y
70,test,30,D1,parent,,parent,Y
70,test,36,D1,parent,"let's see, someone driving a car",,Y
70,test,36,D1,child,,child,Y
70,test,10,E1,child,it looks like the person jumped,,Y
70,test,10,E1,parent,,parent,Y
70,test,10,E1,child,"like, yeah i think",,Y
70,test,12,E1,parent,it look like somebody is jumping in the sky,,Y
70,test,12,E1,child,"I agree, I saw that one when I was running xxx",,Y
70,test,12,E1,child,,child,Y
70,test,24,E1,child,"it look like someone jumping, going",,Y
70,test,24,E1,parent,,parent,Y
70,test,40,E1,parent,someone leaping in the air,,Y
70,test,40,E1,child,,child,Y
70,test,9,F1,parent,"umm let's see, it look like they might have wings",,Y
70,test,9,F1,child,,child,Y
70,test,9,F1,parent,that's as good as it's gon' get,,Y
70,test,15,F1,child,it look like someone jumping my xxx a split,,Y
70,test,15,F1,parent,jumping and doing the split?,,Y
70,test,15,F1,child,mhmm,,Y
70,test,15,F1,parent,okay,,Y
70,test,15,F1,parent,,parent,Y
70,test,23,F1,parent,"mmm it look like somebody is on a slide, like it could be a little kid on a slide",,Y
70,test,23,F1,child,,child,Y
70,test,31,F1,child,it look like someone have a xxx or doing the split,,Y
70,test,31,F1,parent,,parent,Y
70,test,2,G1,child,"I see a person with, it look like a person with a.. a like little, he look like he sitting on something",,Y
70,test,2,G1,parent,,parent,Y
70,test,16,G1,parent,it look like some sitting down,,Y
70,test,16,G1,child,hm?,,Y
70,test,16,G1,parent,it look like somebody sitting down on a block,,Y
70,test,16,G1,child,that's what I said,,Y
70,test,16,G1,child,,child,Y
70,test,16,G1,parent,he's sitting on a block,,Y
70,test,16,G1,parent,it look like it could be a block,,Y
70,test,16,G1,child,it showed the colors and I saw the block,,Y
70,test,22,G1,child,"it look, it's someone sitting on a block or something",,Y
70,test,22,G1,parent,,parent,Y
70,test,32,G1,parent,a lady sitting down,,Y
70,test,32,G1,child,,child,Y
70,test,8,H1,child,it look like a person standing up but I don't see no legs,,Y
70,test,8,H1,parent,you don't see no legs?,,Y
70,test,8,H1,child,mm mmm,,Y
70,test,8,H1,parent,,parent,Y
70,test,20,H1,parent,it look like somebody may be holding a bucket or something,,Y
70,test,20,H1,child,it look like to me too,,Y
70,test,20,H1,child,,child,Y
70,test,26,H1,child,"it look like he had a house, mm it's the one with diamond head, the-- it look like he have a diamond head holding water or something",,Y
70,test,26,H1,parent,,parent,Y
70,test,26,H1,parent,it look like somebody's dancing,,Y
