subid,type,trial,target,person,utterance,selection,correct
73,practice,1,apple,parent,"okay, I'm the leader right now and it's a fruit, it's red, you bite it, but you can't really bite good cause you don't have any teeth, what kind of fruit is it?",,Y
73,practice,1,apple,child,apple,,Y
73,practice,1,apple,parent,that's right,,Y
73,practice,1,apple,child,,child,Y
73,practice,4,apple,child,"something is red and you bite it, it- it 2also has a stump on the top and it has a xxx",,Y
73,practice,4,apple,parent,is it an apple?,,Y
73,practice,4,apple,child,yes,,Y
73,practice,4,apple,parent,,parent,Y
73,practice,2,artichoke,child,it's something has like- it's little like-,,Y
73,practice,2,artichoke,parent,crinckles?,,Y
73,practice,2,artichoke,child,yeah,,Y
73,practice,2,artichoke,parent,"umm, is it an artichoke?",,Y
73,practice,2,artichoke,child,uh it has a stump on the bottom,,Y
73,practice,2,artichoke,parent,it has a stub at the bottom?,,Y
73,practice,2,artichoke,child,a stump,,Y
73,practice,2,artichoke,parent,a stump at the bottom,,Y
73,practice,2,artichoke,parent,"it's a vegetable, right?",,Y
73,practice,2,artichoke,child,yeah,,Y
73,practice,2,artichoke,parent,"that's called an artichoke, mommy doesn't usually cook with them cause they're really expensive",,Y
73,practice,2,artichoke,child,so you pressed it?,,Y
73,practice,2,artichoke,parent,mhm,,Y
73,practice,2,artichoke,parent,,parent,Y
73,practice,5,artichoke,parent,"uhh I just said it, it starts with an 'A', mommy says she doesn't buy it cause it's really expensive sometimes",,Y
73,practice,5,artichoke,child,apple! apple!,,Y
73,practice,5,artichoke,parent,"no, no no, not the apple it's a vegetable",,Y
73,practice,5,artichoke,child,what,,Y
73,practice,5,artichoke,parent,"it's the prickly, what I just said",,Y
73,practice,5,artichoke,child,I cannot remember,,Y
73,practice,5,artichoke,parent,"you cannot remember? okay, next time we gonna go to the store I'm gonna pick out all the stuff and I'm gonna start cooking more with the stuff",,Y
73,practice,5,artichoke,parent,artichoke,,Y
73,practice,5,artichoke,child,artichoke,,Y
73,practice,5,artichoke,child,,child,Y
73,practice,3,onion,parent,"okay, so, it's, it's a vegetable, it's something that mommy uses for her pastas-- for my pastas and soups, I chop it up and it sometimes makes me cry, it can be uh white or yellow",,Y
73,practice,3,onion,parent,what kind of vegetable is it?,,Y
73,practice,3,onion,child,"uh, I don't know",,Y
73,practice,3,onion,parent,"uh, it smells really strong and it makes mommy cry",,Y
73,practice,3,onion,child,uh,,Y
73,practice,3,onion,parent,"I chop it up with a knife, like that",,Y
73,practice,3,onion,child,uh,,Y
73,practice,3,onion,parent,uh I do it- that's a lot of vegetables,,Y
73,practice,3,onion,parent,"um it smells really strong, not as  uhh, mommy puts it in her uh pasta sauces and soups, I use it uh for hash, I sometimes put it in my eggs, you see me chopping it",,Y
73,practice,3,onion,child,uh a kiwi?,,Y
73,practice,3,onion,parent,"no, not the- no it's a vegetable, a kiwi is a fruit",,Y
73,practice,3,onion,parent,a fruit has uh seeds,,Y
73,practice,3,onion,child,it's,,Y
73,practice,3,onion,parent,"it's a vegetable, it starts with the letter 'o'",,Y
73,practice,3,onion,parent,it starts with the letter 'o',,Y
73,practice,3,onion,child,I don't-- I don't remember,,Y
73,practice,3,onion,parent,it's an onion,,Y
73,practice,3,onion,child,onion,,Y
73,practice,3,onion,parent,mhm it's an onion,,Y
73,practice,3,onion,child,,child,Y
73,practice,6,onion,child,"something it smell really strong, and you cook it it sometimes make you cry",,Y
73,practice,6,onion,parent,it's an onion,,Y
73,practice,6,onion,child,yeah,,Y
73,practice,6,onion,parent,,parent,Y
73,test,7,A1,parent,"um, okay so the top, the top part is a square, it looks like it could be somebody uh the shapes it's shaped like somebody is uh running",,Y
73,test,7,A1,child,okay,,Y
73,test,7,A1,child,,child,Y
73,test,19,A1,child,"okay, it's somebody that's running way too fast",,Y
73,test,19,A1,parent,,parent,Y
73,test,29,A1,parent,"looks like uh, it's somebody running--",,Y
73,test,29,A1,parent,running away,,Y
73,test,29,A1,child,uhh okay,,Y
73,test,29,A1,child,,child,Y
73,test,35,A1,child,it's someone that is running away,,Y
73,test,35,A1,parent,,parent,Y
73,test,3,B1,parent,"mmkay uh it has the shapes, the top is a square, it could be like a person walking",,Y
73,test,3,B1,child,oh a people?,,Y
73,test,3,B1,parent,uh oka-- yeah,,Y
73,test,3,B1,child,,child,Y
73,test,15,B1,child,It's somebody who's walking and feeling sad,,Y
73,test,15,B1,parent,somebody's walking and feeling sad,,Y
73,test,15,B1,parent,,parent,Y
73,test,27,B1,parent,it's somebody walking and feeling sad,,Y
73,test,27,B1,child,,child,Y
73,test,33,B1,child,somebody is running really fast,,Y
73,test,33,B1,parent,,parent,Y
73,test,4,C1,child,"okay, it's something has a xxx it it might be a tornado and holding their head down",,Y
73,test,4,C1,parent,"oh it is okay, uh I see yeah, um yeah we're gonna say this somebody uh doing the tornado drill",,Y
73,test,4,C1,child,yeah,,Y
73,test,4,C1,parent,,parent,Y
73,test,18,C1,parent,"okay, it looks like somebody, the shapes, it's a square, but it's uh going uh, it looks like somebody is on the floor like crouched down",,Y
73,test,18,C1,child,like doing the- the-,,Y
73,test,18,C1,parent,like they're praying,,Y
73,test,18,C1,child,"or doin, doing the drills",,Y
73,test,18,C1,parent,"yes, doing tornado drills",,Y
73,test,18,C1,child,,child,Y
73,test,24,C1,child,uh it's somebody who's praying or doing the tornado-,,Y
73,test,24,C1,parent,,parent,Y
73,test,32,C1,child,"um, there's somebody doing the tornado drill",,Y
73,test,32,C1,child,,child,Y
73,test,6,D1,child,"okay, it's something, it's a people who's flying a airpl--uh something, it can fly into the sky",,Y
73,test,6,D1,parent,is it a airplane?,,Y
73,test,6,D1,child,yes,,Y
73,test,6,D1,parent,,parent,Y
