subid,type,trial,target,person,utterance,selection,correct
48,practice,1,apple,parent,"ok, so you gonna have to pick apple",,Y
48,practice,1,apple,child,apple,,Y
48,practice,1,apple,parent,press the apple,,Y
48,practice,1,apple,child,,child,Y
48,practice,4,apple,child,apple,,Y
48,practice,4,apple,parent,,parent,Y
48,practice,2,artichoke,child,pineapple,,Y
48,practice,2,artichoke,parent,,parent,Y
48,practice,5,artichoke,child,onion again?,,Y
48,practice,5,artichoke,parent,"no, the pineapple",,Y
48,practice,5,artichoke,child,,child,Y
48,practice,3,onion,parent,onion,,Y
48,practice,3,onion,child,i think,,Y
48,practice,3,onion,parent,pick whichever one you think it is. onion.,,Y
48,practice,3,onion,child,,child,Y
48,practice,6,onion,child,"um, what's this?",,Y
48,practice,6,onion,parent,you tell me what you think it is,,Y
48,practice,6,onion,child,nothing,,Y
48,practice,6,onion,parent,"you have to describe it for me... no no no, describe it for me",,Y
48,practice,6,onion,parent,what did mommy say before? onion?,,Y
48,practice,6,onion,child,onion,,Y
48,practice,6,onion,parent,and you said the other one is pineapple,,Y
48,practice,6,onion,child,pineapple,,Y
48,practice,6,onion,parent,"ok, which one do you have?",,Y
48,practice,6,onion,child,onion,,Y
48,practice,6,onion,parent,okay,,Y
48,practice,6,onion,parent,,parent,Y
48,test,2,A1,child,a peep- a cocka-doodle-doo,,Y
48,test,2,A1,parent,a cocka-doodle-doo?,,Y
48,test,2,A1,child,"no, i don't know",,Y
48,test,2,A1,parent,you have to describe it for me. what does it look like?,,Y
48,test,2,A1,child,"hm, i think it is a people",,Y
48,test,2,A1,parent,okay,,Y
48,test,2,A1,parent,,parent,Y
48,test,20,A1,parent,this person is running,,Y
48,test,20,A1,child,,child,Y
48,test,30,A1,child,this person is running,,Y
48,test,30,A1,parent,,parent,Y
48,test,40,A1,parent,this person is running,,Y
48,test,40,A1,child,,child,Y
48,test,8,B1,child,"um, a person who's standing up",,Y
48,test,8,B1,parent,standing up? okay,,Y
48,test,8,B1,parent,,parent,Y
48,test,18,B1,parent,this person is walking,,Y
48,test,18,B1,child,,child,Y
48,test,26,B1,child,this person looks like he's walking,,Y
48,test,26,B1,parent,,parent,Y
48,test,38,B1,parent,this person is walking,,Y
48,test,38,B1,child,,child,Y
48,test,3,C1,parent,this looks like a person on his arms and feet,,Y
48,test,3,C1,child,i do it?,,Y
48,test,3,C1,child,,child,Y
48,test,17,C1,child,this person looks like he's laying down,,Y
48,test,17,C1,parent,,parent,Y
48,test,27,C1,parent,this person is on his arms and legs,,Y
48,test,27,C1,child,,child,Y
48,test,39,C1,child,this person is laying down,,Y
48,test,39,C1,parent,,parent,Y
48,test,7,D1,parent,"this looks like a person that's laying down, like sleeping",,Y
48,test,7,D1,child,,child,Y
48,test,19,D1,child,this person is laying down,,Y
48,test,19,D1,parent,,parent,Y
48,test,21,D1,parent,this person is sleeping,,Y
48,test,21,D1,child,,child,Y
48,test,37,D1,child,this person is laying down,,Y
48,test,37,D1,parent,,parent,Y
48,test,6,E1,child,a person who's standing up,,N
48,test,6,E1,parent,okay,,N
