subid,type,trial,target,person,utterance,selection,correct
13,practice,1,apple,parent,"apple. with the leaf on the stem. do you have that on your screen? ok, I think you're supposed to press it. Did you press it?",,Y
13,practice,1,apple,child,,child,Y
13,practice,4,apple,child,I think that this is a... I see something that looks like a heart and it has a leaf and a stem. Do you have that?,,Y
13,practice,4,apple,parent,,parent,Y
13,practice,2,artichoke,parent,"ok, let's wait a minute. do you have a blue box on your screen?",,Y
13,practice,2,artichoke,child,"in my blue box, I have a... I think I have lettuce. It has a stem and leaves. Do you have that?",,Y
13,practice,2,artichoke,parent,,parent,Y
13,practice,5,artichoke,parent,"on my screen, I have a blue box that you would think is lettuce.",,Y
13,practice,5,artichoke,child,,child,Y
13,practice,5,artichoke,child,is that lettuce or not?,,Y
13,practice,3,onion,parent,"on my screen, I have a blue box with the thing that's circular and it doesn't have leaves on it. it's a circle, it's a vegetable.",,Y
13,practice,3,onion,child,it's an onion!,,Y
13,practice,3,onion,child,,child,Y
13,practice,6,onion,child,"in my blue box, I have something that's circular and doesn't have any leaves.",,Y
13,practice,6,onion,parent,,parent,Y
13,test,6,A1,child,"in my blue box, it looks like a person is running away",,Y
13,test,6,A1,parent,,parent,Y
13,test,20,A1,parent,"in my blue box, it's the person running",,Y
13,test,20,A1,child,,child,Y
13,test,24,A1,child,in my blue box is somebody running,,Y
13,test,24,A1,parent,,parent,Y
13,test,32,A1,parent,in my blue box it's someone running,,Y
13,test,32,A1,child,,child,Y
13,test,3,B1,parent,in my blue box it looks like a person who's walking with their head down,,Y
13,test,3,B1,child,,child,Y
13,test,17,B1,child,in mine it looks like there's a person who has his head down and is leaning over while walking,,Y
13,test,17,B1,parent,,parent,Y
13,test,25,B1,parent,in my blue box is somebody walking with their head down,,Y
13,test,25,B1,child,,child,Y
13,test,39,B1,child,somebody walking away with their head down,,Y
13,test,39,B1,parent,,parent,Y
13,test,4,C1,child,in my blue box it looks like they're doing this on the floor,,Y
13,test,4,C1,parent,,parent,Y
13,test,18,C1,parent,"in my blue box, it's a person who is bending over on the ground",,Y
13,test,18,C1,child,,child,Y
13,test,22,C1,child,ducking on the floor,,Y
13,test,22,C1,parent,,parent,Y
13,test,36,C1,parent,in my blue box it's someone bent over on the ground,,Y
13,test,36,C1,child,,child,Y
13,test,2,D1,child,in my blue box it has like a person that has a head and he's like on the ground with his hands out,,Y
13,test,2,D1,parent,,parent,Y
13,test,14,D1,parent,in my blue box it looks like a person who's laying down,,Y
13,test,14,D1,child,,child,Y
13,test,30,D1,child,in my blue box is someone laying down,,Y
13,test,30,D1,parent,,parent,Y
13,test,38,D1,parent,in my blue box is someone laying down. it looks like they're laying back and reading something,,Y
13,test,38,D1,child,,child,Y
13,test,9,E1,parent,"in my blue box, it looks like it's a person jumping up",,Y
13,test,9,E1,child,,child,Y
13,test,11,E1,child,in my blue box is a person who is jumping up,,Y
13,test,11,E1,parent,,parent,Y
13,test,29,E1,parent,in my blue box is a person jumping,,Y
13,test,29,E1,child,,child,Y
13,test,31,E1,child,in my blue box it looks like someone jumping up in the air,,Y
13,test,31,E1,child,in my blue box it looks like someone pointing up to the air and jumping,,Y
13,test,31,E1,parent,,parent,Y
13,test,10,F1,child,"in my blue box, it looks like someone who's running like a bird",,Y
13,test,10,F1,parent,,parent,Y
13,test,16,F1,parent,"in my blue box, it looks like a person is pointing up to the sky. they may be walking or running, but they are pointing up.",,Y
13,test,16,F1,child,is it on your right or left.,,Y
13,test,16,F1,parent,it doesn't matter. it could be different for each of us. listen to my words i'm saying and see if you see what i see,,Y
13,test,16,F1,child,,child,Y
13,test,26,F1,child,in my blue box is someone whos throwing up his hands in the air,,Y
13,test,26,F1,parent,,parent,Y
13,test,34,F1,parent,in my blue box it's someone running,,Y
13,test,34,F1,child,,child,Y
13,test,5,G1,parent,in my blue box it looks like a person is sitting down,,Y
13,test,5,G1,child,,child,Y
13,test,13,G1,child,"in mine, someone who's sitting down",,Y
13,test,13,G1,parent,,parent,Y
13,test,23,G1,parent,in my blue box is a person sitting down,,Y
13,test,23,G1,child,,child,Y
13,test,37,G1,child,someone sitting down,,Y
13,test,37,G1,parent,,parent,Y
13,test,7,H1,parent,in my blue box. it looks like a person is reading a book,,Y
13,test,7,H1,child,,child,Y
13,test,19,H1,child,in my blue box it looks like there's a guy with a hat on his head who's standing with his arms out like a zzz,,Y
13,test,19,H1,parent,,parent,Y
13,test,27,H1,parent,"in my blue box is a person who's sitting down. the person with a diamond head who is sitting down, reading. not laying down, but sitting.",,Y
13,test,27,H1,child,,child,Y
13,test,35,H1,child,in my blue box is someone zzz,,Y
13,test,35,H1,parent,are they sitting down or zzz?,,Y
13,test,35,H1,child,sitting down,,Y
13,test,35,H1,parent,,parent,Y
13,test,8,I1,child,"in my blue box, it looks like a person who is bending over and reading a book",,Y
13,test,8,I1,parent,,parent,Y
13,test,12,I1,parent,in my blue box it looks like a person is standing up but kind of bending over,,Y
13,test,12,I1,child,,child,Y
13,test,28,I1,child,in my blue box it's someone like bending over reading a book,,Y
13,test,28,I1,parent,,parent,Y
